Column1,Column2,Column3,Column4,Column5,Column6,Column7
1274.65,439.60,929.13,99.25,61.24,8.93,
1267.35,750.54,505.82,99.25,61.24,8.93,
1265.95,280.19,710.56,99.25,61.24,8.93,
1265.50,840.00,772.84,99.25,61.24,8.93,
1263.30,910.00,713.70,99.25,61.24,8.93,
1263.20,274.89,1069.38,99.25,61.24,8.93,
1260.96,818.40,598.99,99.25,61.24,8.93,
1260.50,317.88,1029.41,99.25,61.24,8.93,
1259.57,474.81,749.56,99.25,61.24,8.93,
1258.87,497.52,870.37,99.25,61.24,8.93,
1258.25,492.59,777.42,99.25,61.24,8.93,
1257.82,375.06,820.36,99.25,61.24,8.93,
1253.12,190.50,1014.94,99.25,61.24,8.93,
1251.80,204.30,1022.11,99.25,61.24,8.93,
1250.23,400.68,649.94,99.25,61.24,8.93,
1248.51,213.05,870.14,99.25,61.24,8.93,
1244.15,336.00,893.75,99.25,61.24,8.93,
1241.60,285.19,1054.16,99.25,61.24,8.93,
1240.53,140.50,1027.53,99.25,61.24,8.93,
1239.79,310.60,660.54,99.25,61.24,8.93,
1237.00,191.52,1027.00,99.25,61.24,8.93,
1234.54,609.80,737.53,99.25,61.24,8.93,
1234.33,252.00,657.52,99.25,61.24,8.93,
1231.00,150.00,989.12,99.25,61.24,8.93,
1228.79,125.13,653.50,99.25,61.24,8.93,
1228.00,219.50,1092.00,99.25,61.24,8.93,
1228.00,175.00,1104.80,99.25,61.24,8.93,
1227.50,462.00,719.84,99.25,61.24,8.93,
1227.14,210.23,705.00,99.25,61.24,8.93,
1226.24,200.80,924.20,99.25,61.24,8.93,
1225.30,318.80,908.83,99.25,61.24,8.93,
1223.66,255.00,995.62,99.25,61.24,8.93,
1221.48,315.34,665.99,99.25,61.24,8.93,
1221.46,236.50,641.35,99.25,61.24,8.93,
1221.00,216.00,759.41,99.25,61.24,8.93,
1220.00,560.00,1043.64,99.25,61.24,8.93,
1215.00,307.49,886.54,99.25,61.24,8.93,
1208.56,276.50,750.64,99.25,61.24,8.93,
1207.00,452.24,989.07,99.25,61.24,8.93,
1206.00,149.10,981.65,99.25,61.24,8.93,
1205.90,225.20,713.62,99.25,61.24,8.93,
1205.24,402.23,544.68,99.25,61.24,8.93,
1204.29,606.13,739.87,99.25,61.24,8.93,
1204.00,150.00,984.00,99.25,61.24,8.93,
1202.00,420.00,660.60,99.25,61.24,8.93,
1200.46,349.54,1003.79,99.25,61.24,8.93,
1200.11,385.00,657.65,99.25,61.24,8.93,
1199.75,241.50,887.65,99.25,61.24,8.93,
1199.56,372.56,887.81,99.25,61.24,8.93,
1198.58,455.00,586.90,99.25,61.24,8.93,
1198.50,379.55,594.69,99.25,61.24,8.93,
1197.56,368.51,719.70,99.25,61.24,8.93,
1196.50,886.24,779.83,99.25,61.24,8.93,
1196.00,150.00,980.00,99.25,61.24,8.93,
1195.43,270.05,553.18,99.25,61.24,8.93,
1193.00,490.00,733.32,99.25,61.24,8.93,
1192.23,380.80,682.71,99.25,61.24,8.93,
1190.00,0.00,1050.00,99.25,61.24,8.93,
1185.80,175.00,626.76,99.25,61.24,8.93,
1184.26,194.92,613.42,99.25,61.24,8.93,
1183.94,280.00,614.78,99.25,61.24,8.93,
1180.62,337.33,584.44,99.25,61.24,8.93,
1180.23,567.00,619.64,99.25,61.24,8.93,
1179.11,200.21,691.84,99.25,61.24,8.93,
1178.92,293.55,974.54,99.25,61.24,8.93,
1177.68,385.00,815.74,99.25,61.24,8.93,
1175.40,457.64,693.33,99.25,61.24,8.93,
1175.34,447.01,704.22,99.25,61.24,8.93,
1174.73,198.04,571.85,99.25,61.24,8.93,
1174.63,704.66,794.88,99.25,61.24,8.93,
1173.14,252.00,545.43,99.25,61.24,8.93,
1172.54,224.00,657.81,99.25,61.24,8.93,
1170.50,189.85,1052.61,99.25,61.24,8.93,
1170.31,834.28,688.21,99.25,61.24,8.93,
1169.81,225.00,1069.81,99.25,61.24,8.93,
1167.51,368.44,885.63,99.25,61.24,8.93,
1163.00,345.27,719.21,99.25,61.24,8.93,
1162.10,757.64,740.45,99.25,61.24,8.93,
1161.81,407.14,608.72,99.25,61.24,8.93,
1160.26,476.00,613.42,99.25,61.24,8.93,
1158.00,137.38,1124.00,99.25,61.24,8.93,
1157.80,274.44,874.78,99.25,61.24,8.93,
1156.30,229.60,626.87,99.25,61.24,8.93,
1156.00,157.66,863.00,99.25,61.24,8.93,
1155.54,291.50,550.58,99.25,61.24,8.93,
1153.30,286.10,942.47,99.25,61.24,8.93,
1146.45,400.32,674.41,99.25,61.24,8.93,
1142.25,480.00,821.99,99.25,61.24,8.93,
1141.59,0.00,734.18,99.25,61.24,8.93,
1139.30,224.00,786.83,99.25,61.24,8.93,
1138.58,255.24,780.04,99.25,61.24,8.93,
1138.50,370.37,807.52,99.25,61.24,8.93,
1137.70,916.00,660.20,99.25,61.24,8.93,
1134.40,230.53,738.79,99.25,61.24,8.93,
1133.87,376.05,693.28,99.25,61.24,8.93,
1133.80,176.40,788.63,99.25,61.24,8.93,
1130.19,291.20,595.35,99.25,61.24,8.93,
1129.51,150.00,844.05,99.25,61.24,8.93,
1127.31,124.99,911.68,99.25,61.24,8.93,
1126.45,225.05,721.76,99.25,61.24,8.93,
1125.57,599.91,641.70,99.25,61.24,8.93,
1124.88,609.00,837.73,99.25,61.24,8.93,
1123.05,280.00,965.92,99.25,61.24,8.93,
1119.32,604.81,491.22,99.25,61.24,8.93,
1118.66,220.07,579.18,99.25,61.24,8.93,
1118.23,285.00,790.17,99.25,61.24,8.93,
1115.82,291.24,542.34,99.25,61.24,8.93,
1115.78,274.92,916.23,99.25,61.24,8.93,
1114.83,507.72,811.75,99.25,61.24,8.93,
1112.00,321.30,552.78,99.25,61.24,8.93,
1110.00,280.00,708.30,99.25,61.24,8.93,
1109.68,708.78,470.18,99.25,61.24,8.93,
1109.42,219.00,756.61,99.25,61.24,8.93,
1108.47,385.36,724.90,99.25,61.24,8.93,
1108.29,942.10,528.53,99.25,61.24,8.93,
1108.00,150.00,904.00,99.25,61.24,8.93,
1108.00,150.00,903.99,99.25,61.24,8.93,
1106.92,280.00,845.67,99.25,61.24,8.93,
1104.80,220.50,806.67,99.25,61.24,8.93,
1103.80,196.00,731.24,99.25,61.24,8.93,
1103.05,341.72,751.17,99.25,61.24,8.93,
1103.00,100.00,969.50,99.25,61.24,8.93,
1102.50,192.03,827.30,99.25,61.24,8.93,
1101.10,909.19,472.81,99.25,61.24,8.93,
1100.78,238.00,678.13,99.25,61.24,8.93,
1100.00,110.88,889.51,99.25,61.24,8.93,
1095.60,162.50,925.60,99.25,61.24,8.93,
1095.00,236.85,11.47,99.25,61.24,8.93,
1093.28,99.03,805.92,99.25,61.24,8.93,
1093.10,363.00,836.60,99.25,61.24,8.93,
1092.00,232.50,886.00,99.25,61.24,8.93,
1090.80,453.20,605.28,99.25,61.24,8.93,
1090.24,109.90,720.76,99.25,61.24,8.93,
1089.81,373.59,641.81,99.25,61.24,8.93,
1089.67,387.09,509.26,99.25,61.24,8.93,
1088.10,595.13,698.90,99.25,61.24,8.93,
1086.44,354.37,531.19,99.25,61.24,8.93,
1086.41,370.89,885.54,99.25,61.24,8.93,
1086.40,375.05,791.10,99.25,61.24,8.93,
1086.21,358.57,780.62,99.25,61.24,8.93,
1085.40,560.00,716.05,99.25,61.24,8.93,
1084.90,355.58,647.04,99.25,61.24,8.93,
1084.78,1465.06,574.28,99.25,61.24,8.93,
1084.63,99.03,633.94,99.25,61.24,8.93,
1084.43,312.74,687.04,99.25,61.24,8.93,
1083.46,270.29,567.32,99.25,61.24,8.93,
1080.24,185.00,696.57,99.25,61.24,8.93,
1080.00,100.10,880.00,99.25,61.24,8.93,
1080.00,150.00,770.00,99.25,61.24,8.93,
1079.30,358.79,680.38,99.25,61.24,8.93,
1076.35,240.67,717.17,99.25,61.24,8.93,
1076.34,112.53,811.57,99.25,61.24,8.93,
1075.28,226.51,730.04,99.25,61.24,8.93,
1074.40,405.00,683.15,99.25,61.24,8.93,
1073.08,150.00,807.25,99.25,61.24,8.93,
1072.10,105.00,647.76,99.25,61.24,8.93,
1071.89,190.40,802.02,99.25,61.24,8.93,
1067.70,227.11,812.77,99.25,61.24,8.93,
1067.50,117.60,750.09,99.25,61.24,8.93,
1066.70,207.05,786.29,99.25,61.24,8.93,
1065.75,243.32,602.23,99.25,61.24,8.93,
1065.54,416.95,729.02,99.25,61.24,8.93,
1064.79,588.00,548.72,99.25,61.24,8.93,
1064.52,911.75,755.92,99.25,61.24,8.93,
1061.80,275.28,629.75,99.25,61.24,8.93,
1061.53,385.39,687.85,99.25,61.24,8.93,
1060.88,427.50,631.08,99.25,61.24,8.93,
1059.72,777.65,416.26,99.25,61.24,8.93,
1058.90,506.56,648.50,99.25,61.24,8.93,
1055.18,300.06,719.16,99.25,61.24,8.93,
1054.71,434.50,552.58,99.25,61.24,8.93,
1053.90,549.50,742.27,99.25,61.24,8.93,
1049.00,190.12,608.60,99.25,61.24,8.93,
1048.50,242.09,605.45,99.25,61.24,8.93,
1048.00,628.00,617.29,99.25,61.24,8.93,
1046.93,155.77,783.93,99.25,61.24,8.93,
1046.90,164.93,793.76,99.25,61.24,8.93,
1045.95,400.41,632.79,99.25,61.24,8.93,
1045.42,270.29,749.11,99.25,61.24,8.93,
1044.30,182.47,704.20,99.25,61.24,8.93,
1043.71,235.14,744.70,99.25,61.24,8.93,
1040.90,181.80,624.95,99.25,61.24,8.93,
1040.45,410.30,571.52,99.25,61.24,8.93,
1040.23,332.00,670.77,99.25,61.24,8.93,
1039.73,569.55,861.50,99.25,61.24,8.93,
1039.70,407.56,673.40,99.25,61.24,8.93,
1039.50,156.00,851.61,99.25,61.24,8.93,
1035.30,451.00,712.33,99.25,61.24,8.93,
1032.10,256.56,667.71,99.25,61.24,8.93,
1026.85,251.62,702.76,99.25,61.24,8.93,
1026.46,201.28,861.44,99.25,61.24,8.93,
1026.00,399.08,628.54,99.25,61.24,8.93,
1025.50,205.30,831.59,99.25,61.24,8.93,
1023.50,159.50,824.39,99.25,61.24,8.93,
1022.34,240.25,560.93,99.25,61.24,8.93,
1021.05,112.50,846.85,99.25,61.24,8.93,
1021.00,345.07,617.82,99.25,61.24,8.93,
1020.08,449.86,703.47,99.25,61.24,8.93,
1018.98,349.86,553.59,99.25,61.24,8.93,
1014.36,226.73,604.57,99.25,61.24,8.93,
1013.60,420.03,857.67,99.25,61.24,8.93,
1013.00,355.31,687.06,99.25,61.24,8.93,
1012.43,145.60,628.17,99.25,61.24,8.93,
1011.54,425.60,566.65,99.25,61.24,8.93,
1010.80,187.92,738.62,99.25,61.24,8.93,
1010.65,386.75,722.33,99.25,61.24,8.93,
1007.40,644.00,619.87,99.25,61.24,8.93,
1007.00,201.10,665.87,99.25,61.24,8.93,
1006.84,269.59,500.00,99.25,61.24,8.93,
1006.06,459.35,628.16,99.25,61.24,8.93,
1005.92,176.00,534.16,99.25,61.24,8.93,
1005.86,214.29,895.70,99.25,61.24,8.93,
1004.75,59.98,681.87,99.25,61.24,8.93,
1002.90,303.45,646.88,99.25,61.24,8.93,
1002.00,232.51,735.00,99.25,61.24,8.93,
1000.12,247.59,497.31,99.25,61.24,8.93,
999.23,245.00,542.46,99.25,61.24,8.93,
999.00,134.40,601.33,99.25,61.24,8.93,
998.92,362.22,642.90,99.25,61.24,8.93,
998.72,119.27,572.60,99.25,61.24,8.93,
995.00,100.00,882.50,99.25,61.24,8.93,
995.00,172.55,772.21,99.25,61.24,8.93,
994.41,274.75,621.31,99.25,61.24,8.93,
994.00,105.77,482.12,99.25,61.24,8.93,
993.50,126.00,1017.29,99.25,61.24,8.93,
992.61,238.00,493.75,99.25,61.24,8.93,
992.50,382.04,720.67,99.25,61.24,8.93,
991.00,210.21,566.28,99.25,61.24,8.93,
990.79,1413.74,1000.70,99.25,61.24,8.93,
989.05,315.21,519.90,99.25,61.24,8.93,
988.96,175.18,584.37,99.25,61.24,8.93,
988.68,315.07,589.27,99.25,61.24,8.93,
988.00,198.80,594.01,99.25,61.24,8.93,
987.31,622.69,506.80,99.25,61.24,8.93,
986.89,162.40,513.21,99.25,61.24,8.93,
985.92,395.63,549.25,99.25,61.24,8.93,
984.00,496.70,697.39,99.25,61.24,8.93,
982.00,75.00,882.00,99.25,61.24,8.93,
981.00,134.50,799.66,99.25,61.24,8.93,
979.38,330.35,546.58,99.25,61.24,8.93,
976.90,391.48,553.50,99.25,61.24,8.93,
975.52,140.00,744.26,99.25,61.24,8.93,
975.00,193.55,571.45,99.25,61.24,8.93,
974.94,285.29,614.43,99.25,61.24,8.93,
974.60,122.40,584.51,99.25,61.24,8.93,
974.17,479.00,603.67,99.25,61.24,8.93,
974.00,275.10,767.89,99.25,61.24,8.93,
972.34,715.00,645.31,99.25,61.24,8.93,
970.17,796.00,457.18,99.25,61.24,8.93,
969.50,226.80,686.65,99.25,61.24,8.93,
969.00,533.00,644.13,99.25,61.24,8.93,
966.68,559.75,532.32,99.25,61.24,8.93,
963.81,140.00,929.56,99.25,61.24,8.93,
962.00,284.79,626.02,99.25,61.24,8.93,
961.40,181.13,688.63,99.25,61.24,8.93,
961.25,224.00,570.59,99.25,61.24,8.93,
961.22,325.00,813.35,99.25,61.24,8.93,
961.00,208.25,565.17,99.25,61.24,8.93,
961.00,470.00,575.15,99.25,61.24,8.93,
960.70,150.00,641.55,99.25,61.24,8.93,
960.00,224.95,1055.00,99.25,61.24,8.93,
958.00,136.01,885.00,99.25,61.24,8.93,
958.00,280.00,589.77,99.25,61.24,8.93,
955.59,318.55,696.28,99.25,61.24,8.93,
955.21,324.50,478.78,99.25,61.24,8.93,
955.00,333.88,848.46,99.25,61.24,8.93,
954.20,163.55,626.57,99.25,61.24,8.93,
953.30,300.06,591.49,99.25,61.24,8.93,
952.69,286.35,578.43,99.25,61.24,8.93,
952.50,202.65,505.61,99.25,61.24,8.93,
952.00,175.00,548.80,99.25,61.24,8.93,
950.90,236.00,742.72,99.25,61.24,8.93,
950.60,174.54,809.99,99.25,61.24,8.93,
949.31,633.30,509.10,99.25,61.24,8.93,
949.00,287.53,764.50,99.25,61.24,8.93,
948.30,263.31,453.11,99.25,61.24,8.93,
947.10,214.50,625.07,99.25,61.24,8.93,
944.49,420.00,398.27,99.25,61.24,8.93,
942.85,229.60,548.59,99.25,61.24,8.93,
942.30,400.05,499.38,99.25,61.24,8.93,
940.93,312.81,436.12,99.25,61.24,8.93,
940.59,688.00,649.78,99.25,61.24,8.93,
940.20,436.75,461.95,99.25,61.24,8.93,
940.00,210.60,742.58,99.25,61.24,8.93,
938.80,94.01,815.63,99.25,61.24,8.93,
938.40,198.50,675.75,99.25,61.24,8.93,
938.17,306.57,674.47,99.25,61.24,8.93,
936.00,566.20,638.55,99.25,61.24,8.93,
935.56,294.00,624.39,99.25,61.24,8.93,
935.43,419.69,442.45,99.25,61.24,8.93,
935.05,549.81,474.99,99.25,61.24,8.93,
933.00,280.00,692.08,99.25,61.24,8.93,
932.00,100.00,715.80,99.25,61.24,8.93,
932.00,63.00,670.49,99.25,61.24,8.93,
931.74,245.28,604.72,99.25,61.24,8.93,
926.13,273.70,702.83,99.25,61.24,8.93,
925.60,300.54,720.77,99.25,61.24,8.93,
925.50,91.80,668.71,99.25,61.24,8.93,
925.40,490.00,540.53,99.25,61.24,8.93,
925.30,840.79,461.67,99.25,61.24,8.93,
923.42,435.08,556.34,99.25,61.24,8.93,
922.30,149.31,645.74,99.25,61.24,8.93,
922.00,475.40,548.04,99.25,61.24,8.93,
921.09,166.36,739.99,99.25,61.24,8.93,
918.52,380.00,882.81,99.25,61.24,8.93,
917.50,339.40,779.12,99.25,61.24,8.93,
917.32,159.56,661.61,99.25,61.24,8.93,
916.36,167.83,466.92,99.25,61.24,8.93,
914.20,275.10,551.98,99.25,61.24,8.93,
913.00,113.50,816.56,99.25,61.24,8.93,
911.84,495.00,642.00,99.25,61.24,8.93,
907.90,733.95,676.60,99.25,61.24,8.93,
906.60,230.24,557.01,99.25,61.24,8.93,
904.25,150.00,607.60,99.25,61.24,8.93,
903.80,315.08,494.00,99.25,61.24,8.93,
903.00,385.56,520.55,99.25,61.24,8.93,
901.44,264.29,813.78,99.25,61.24,8.93,
899.06,533.02,530.47,99.25,61.24,8.93,
897.52,288.00,553.17,99.25,61.24,8.93,
897.48,365.21,493.28,99.25,61.24,8.93,
895.70,50.40,491.97,99.25,61.24,8.93,
894.19,338.61,384.92,99.25,61.24,8.93,
893.14,171.40,670.70,99.25,61.24,8.93,
892.74,292.58,561.05,99.25,61.24,8.93,
892.02,493.85,326.11,99.25,61.24,8.93,
892.00,33.00,641.61,99.25,61.24,8.93,
892.00,122.51,793.88,99.25,61.24,8.93,
891.39,279.65,469.85,99.25,61.24,8.93,
891.13,338.31,666.81,99.25,61.24,8.93,
890.74,400.06,675.15,99.25,61.24,8.93,
890.00,191.29,433.42,99.25,61.24,8.93,
888.00,260.06,415.14,99.25,61.24,8.93,
887.70,240.25,494.18,99.25,61.24,8.93,
886.00,280.00,546.17,99.25,61.24,8.93,
885.18,695.00,571.71,99.25,61.24,8.93,
884.41,180.04,514.41,99.25,61.24,8.93,
884.00,100.00,712.00,99.25,61.24,8.93,
884.00,100.00,781.00,99.25,61.24,8.93,
882.14,265.06,622.52,99.25,61.24,8.93,
880.02,185.11,698.55,99.25,61.24,8.93,
879.93,710.64,515.10,99.25,61.24,8.93,
879.91,255.50,727.50,99.25,61.24,8.93,
879.50,286.48,687.65,99.25,61.24,8.93,
877.91,425.10,672.79,99.25,61.24,8.93,
877.60,540.17,545.69,99.25,61.24,8.93,
877.00,149.98,646.00,99.25,61.24,8.93,
876.30,334.80,654.76,99.25,61.24,8.93,
876.00,226.00,793.00,99.25,61.24,8.93,
875.62,182.00,462.86,99.25,61.24,8.93,
875.42,252.50,645.46,99.25,61.24,8.93,
875.26,420.09,458.59,99.25,61.24,8.93,
875.20,231.25,666.92,99.25,61.24,8.93,
874.67,291.59,448.09,99.25,61.24,8.93,
874.38,291.92,432.34,99.25,61.24,8.93,
874.10,322.57,556.69,99.25,61.24,8.93,
874.00,158.99,540.56,99.25,61.24,8.93,
874.00,225.13,749.90,99.25,61.24,8.93,
872.00,630.00,422.31,99.25,61.24,8.93,
871.80,344.00,461.59,99.25,61.24,8.93,
871.59,220.08,480.77,99.25,61.24,8.93,
870.76,362.37,514.58,99.25,61.24,8.93,
870.20,242.21,527.94,99.25,61.24,8.93,
870.00,255.05,455.24,99.25,61.24,8.93,
869.43,232.54,713.53,99.25,61.24,8.93,
869.00,175.10,619.94,99.25,61.24,8.93,
868.87,367.92,449.98,99.25,61.24,8.93,
868.60,187.07,524.61,99.25,61.24,8.93,
868.50,134.50,722.28,99.25,61.24,8.93,
868.35,147.00,554.37,99.25,61.24,8.93,
868.30,349.00,613.07,99.25,61.24,8.93,
867.20,306.07,446.09,99.25,61.24,8.93,
865.80,175.00,627.93,99.25,61.24,8.93,
865.57,287.00,370.77,99.25,61.24,8.93,
865.20,328.74,559.24,99.25,61.24,8.93,
864.76,103.53,390.56,99.25,61.24,8.93,
864.23,168.00,373.06,99.25,61.24,8.93,
864.00,315.00,824.80,99.25,61.24,8.93,
863.00,200.00,799.50,99.25,61.24,8.93,
862.13,427.62,419.47,99.25,61.24,8.93,
861.15,321.30,490.16,99.25,61.24,8.93,
860.40,289.85,604.17,99.25,61.24,8.93,
859.00,632.00,791.74,99.25,61.24,8.93,
857.09,240.80,455.56,99.25,61.24,8.93,
856.75,455.00,480.30,99.25,61.24,8.93,
855.00,138.25,600.52,99.25,61.24,8.93,
854.07,299.56,510.65,99.25,61.24,8.93,
854.00,189.25,725.00,99.25,61.24,8.93,
851.94,202.53,692.57,99.25,61.24,8.93,
851.50,569.55,381.53,99.25,61.24,8.93,
850.50,127.01,718.97,99.25,61.24,8.93,
850.49,125.13,683.79,99.25,61.24,8.93,
850.00,190.00,676.00,99.25,61.24,8.93,
849.91,330.88,613.75,99.25,61.24,8.93,
849.86,267.64,552.73,99.25,61.24,8.93,
849.50,249.04,624.43,99.25,61.24,8.93,
846.40,156.24,435.72,99.25,61.24,8.93,
845.60,166.00,714.40,99.25,61.24,8.93,
844.00,126.00,572.43,99.25,61.24,8.93,
843.97,159.56,516.81,99.25,61.24,8.93,
843.80,241.55,587.91,99.25,61.24,8.93,
842.90,135.04,594.05,99.25,61.24,8.93,
842.80,630.15,533.32,99.25,61.24,8.93,
842.50,204.48,597.82,99.25,61.24,8.93,
841.88,562.88,468.95,99.25,61.24,8.93,
840.80,175.18,760.89,99.25,61.24,8.93,
840.69,179.50,630.81,99.25,61.24,8.93,
840.29,0.00,637.12,99.25,61.24,8.93,
839.90,461.16,417.46,99.25,61.24,8.93,
838.96,245.00,644.60,99.25,61.24,8.93,
838.33,320.31,626.05,99.25,61.24,8.93,
838.30,683.90,365.38,99.25,61.24,8.93,
838.00,330.00,543.14,99.25,61.24,8.93,
837.00,721.35,388.11,99.25,61.24,8.93,
836.80,693.75,487.28,99.25,61.24,8.93,
836.78,641.34,500.30,99.25,61.24,8.93,
836.71,103.23,558.71,99.25,61.24,8.93,
833.96,210.04,648.46,99.25,61.24,8.93,
833.23,350.08,473.53,99.25,61.24,8.93,
832.47,209.00,572.83,99.25,61.24,8.93,
832.17,612.14,456.49,99.25,61.24,8.93,
831.90,170.03,687.45,99.25,61.24,8.93,
831.50,137.38,587.75,99.25,61.24,8.93,
831.17,500.45,370.32,99.25,61.24,8.93,
830.20,471.85,470.06,99.25,61.24,8.93,
829.57,385.00,470.26,99.25,61.24,8.93,
829.10,350.00,468.37,99.25,61.24,8.93,
829.00,280.00,356.19,99.25,61.24,8.93,
828.97,274.75,448.85,99.25,61.24,8.93,
828.81,175.00,536.07,99.25,61.24,8.93,
828.58,315.08,539.38,99.25,61.24,8.93,
828.54,200.21,452.26,99.25,61.24,8.93,
828.00,75.00,748.00,99.25,61.24,8.93,
827.90,130.90,418.93,99.25,61.24,8.93,
827.69,125.13,457.34,99.25,61.24,8.93,
827.05,135.04,457.56,99.25,61.24,8.93,
826.00,200.00,646.99,99.25,61.24,8.93,
824.65,137.50,661.04,99.25,61.24,8.93,
824.00,232.50,760.00,99.25,61.24,8.93,
822.30,199.08,427.82,99.25,61.24,8.93,
821.80,380.00,648.14,99.25,61.24,8.93,
821.34,722.87,382.08,99.25,61.24,8.93,
821.00,633.50,702.34,99.25,61.24,8.93,
820.52,398.66,386.41,99.25,61.24,8.93,
819.70,202.55,645.33,99.25,61.24,8.93,
819.36,157.85,433.83,99.25,61.24,8.93,
819.16,322.00,432.48,99.25,61.24,8.93,
819.08,154.01,650.51,99.25,61.24,8.93,
819.01,259.56,442.83,99.25,61.24,8.93,
818.34,137.50,408.92,99.25,61.24,8.93,
818.04,341.48,525.25,99.25,61.24,8.93,
817.88,137.55,694.45,99.25,61.24,8.93,
817.77,317.98,395.58,99.25,61.24,8.93,
817.29,280.30,419.89,99.25,61.24,8.93,
814.90,132.72,469.90,99.25,61.24,8.93,
814.89,405.72,390.84,99.25,61.24,8.93,
814.85,200.52,545.33,99.25,61.24,8.93,
813.70,268.35,456.82,99.25,61.24,8.93,
812.78,110.04,472.23,99.25,61.24,8.93,
812.00,63.50,657.00,99.25,61.24,8.93,
811.30,110.00,641.34,99.25,61.24,8.93,
811.20,145.60,408.28,99.25,61.24,8.93,
810.51,166.02,677.88,99.25,61.24,8.93,
810.41,110.11,670.97,99.25,61.24,8.93,
810.00,281.53,603.20,99.25,61.24,8.93,
809.40,352.80,418.38,99.25,61.24,8.93,
809.26,259.00,602.45,99.25,61.24,8.93,
808.60,352.80,557.09,99.25,61.24,8.93,
808.58,465.80,540.49,99.25,61.24,8.93,
808.15,465.16,380.83,99.25,61.24,8.93,
807.60,385.00,541.16,99.25,61.24,8.93,
807.00,375.00,449.90,99.25,61.24,8.93,
807.00,406.46,464.51,99.25,61.24,8.93,
806.79,246.09,428.04,99.25,61.24,8.93,
806.10,350.35,443.16,99.25,61.24,8.93,
806.00,137.50,670.58,99.25,61.24,8.93,
805.38,298.62,411.98,99.25,61.24,8.93,
804.14,100.00,651.22,99.25,61.24,8.93,
803.60,221.20,552.45,99.25,61.24,8.93,
803.50,90.12,638.71,99.25,61.24,8.93,
800.00,156.00,602.31,99.25,61.24,8.93,
800.00,75.00,661.99,99.25,61.24,8.93,
799.22,450.10,541.38,99.25,61.24,8.93,
799.00,300.30,575.00,99.25,61.24,8.93,
798.49,377.80,498.74,99.25,61.24,8.93,
798.00,152.50,534.76,99.25,61.24,8.93,
797.78,340.20,443.34,99.25,61.24,8.93,
797.44,324.80,467.83,99.25,61.24,8.93,
797.08,180.00,672.07,99.25,61.24,8.93,
797.00,135.80,528.80,99.25,61.24,8.93,
795.16,90.12,688.80,99.25,61.24,8.93,
794.75,270.05,427.16,99.25,61.24,8.93,
794.70,84.00,555.00,99.25,61.24,8.93,
794.52,274.56,523.23,99.25,61.24,8.93,
794.16,142.80,479.14,99.25,61.24,8.93,
793.08,218.30,440.80,99.25,61.24,8.93,
793.00,66.36,765.82,99.25,61.24,8.93,
792.72,181.13,498.37,99.25,61.24,8.93,
792.28,302.24,448.15,99.25,61.24,8.93,
792.13,213.50,404.26,99.25,61.24,8.93,
792.00,201.60,542.50,99.25,61.24,8.93,
791.70,223.97,419.33,99.25,61.24,8.93,
789.50,315.00,620.12,99.25,61.24,8.93,
789.20,108.01,442.75,99.25,61.24,8.93,
788.89,252.00,411.11,99.25,61.24,8.93,
788.07,931.00,448.91,99.25,61.24,8.93,
788.00,100.00,674.80,99.25,61.24,8.93,
788.00,110.00,674.80,99.25,61.24,8.93,
787.40,335.05,544.45,99.25,61.24,8.93,
787.00,175.18,523.80,99.25,61.24,8.93,
786.00,75.00,644.00,99.25,61.24,8.93,
786.00,167.52,644.00,99.25,61.24,8.93,
786.00,229.20,629.60,99.25,61.24,8.93,
784.40,380.00,621.20,99.25,61.24,8.93,
784.00,100.00,643.00,99.25,61.24,8.93,
784.00,112.50,652.40,99.25,61.24,8.93,
784.00,91.50,628.40,99.25,61.24,8.93,
784.00,111.20,666.23,99.25,61.24,8.93,
783.50,100.00,626.11,99.25,61.24,8.93,
783.32,209.90,428.75,99.25,61.24,8.93,
782.70,350.00,430.71,99.25,61.24,8.93,
782.60,705.15,501.97,99.25,61.24,8.93,
782.31,313.61,440.04,99.25,61.24,8.93,
782.00,75.00,642.00,99.25,61.24,8.93,
781.32,187.31,445.78,99.25,61.24,8.93,
780.94,164.00,48.72,99.25,61.24,8.93,
780.90,182.53,604.64,99.25,61.24,8.93,
780.78,325.00,440.64,99.25,61.24,8.93,
780.65,236.88,415.86,99.25,61.24,8.93,
780.62,166.60,543.99,99.25,61.24,8.93,
779.90,77.28,534.59,99.25,61.24,8.93,
779.00,166.59,652.50,99.25,61.24,8.93,
778.88,175.20,405.21,99.25,61.24,8.93,
778.00,267.50,640.00,99.25,61.24,8.93,
778.00,217.50,584.00,99.25,61.24,8.93,
778.00,100.00,650.00,99.25,61.24,8.93,
777.43,269.59,389.32,99.25,61.24,8.93,
776.00,100.00,664.00,99.25,61.24,8.93,
776.00,100.00,653.60,99.25,61.24,8.93,
775.85,145.15,458.04,99.25,61.24,8.93,
775.67,207.90,511.06,99.25,61.24,8.93,
775.25,249.93,521.59,99.25,61.24,8.93,
775.04,187.00,476.86,99.25,61.24,8.93,
775.00,100.00,648.50,99.25,61.24,8.93,
774.60,149.88,508.83,99.25,61.24,8.93,
773.88,525.12,504.53,99.25,61.24,8.93,
773.82,544.78,579.06,99.25,61.24,8.93,
773.35,175.10,579.62,99.25,61.24,8.93,
773.00,460.40,558.04,99.25,61.24,8.93,
772.00,154.94,673.25,99.25,61.24,8.93,
